"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"pinch","waveIn","7","v7vw0xn6","100","cnn_lstm_50_30_final_pretrained_48"
"pinch","waveOut","7","v7vw0xn6","115","cnn_lstm_50_30_final_pretrained_48"
"waveIn","fist","7","v7vw0xn6","618","cnn_lstm_50_30_final_pretrained_48"
"waveIn","noGesture","7","v7vw0xn6","42","cnn_lstm_50_30_final_pretrained_48"
"waveIn","open","7","v7vw0xn6","140","cnn_lstm_50_30_final_pretrained_48"
"waveIn","pinch","7","v7vw0xn6","559","cnn_lstm_50_30_final_pretrained_48"
"waveIn","waveIn","7","v7vw0xn6","6226","cnn_lstm_50_30_final_pretrained_48"
"waveIn","waveOut","7","v7vw0xn6","65","cnn_lstm_50_30_final_pretrained_48"
"waveOut","fist","7","v7vw0xn6","87","cnn_lstm_50_30_final_pretrained_48"
"waveOut","noGesture","7","v7vw0xn6","9","cnn_lstm_50_30_final_pretrained_48"
"waveOut","open","7","v7vw0xn6","619","cnn_lstm_50_30_final_pretrained_48"
"waveOut","pinch","7","v7vw0xn6","209","cnn_lstm_50_30_final_pretrained_48"
"waveOut","waveIn","7","v7vw0xn6","26","cnn_lstm_50_30_final_pretrained_48"
"waveOut","waveOut","7","v7vw0xn6","6700","cnn_lstm_50_30_final_pretrained_48"
"fist","fist","6","seu0f8lm","6361","cnn_lstm_50_30_final_pretrained_47"
"fist","noGesture","6","seu0f8lm","2","cnn_lstm_50_30_final_pretrained_47"
"fist","open","6","seu0f8lm","385","cnn_lstm_50_30_final_pretrained_47"
"fist","pinch","6","seu0f8lm","538","cnn_lstm_50_30_final_pretrained_47"
"fist","waveIn","6","seu0f8lm","345","cnn_lstm_50_30_final_pretrained_47"
"fist","waveOut","6","seu0f8lm","19","cnn_lstm_50_30_final_pretrained_47"
"noGesture","fist","6","seu0f8lm","1","cnn_lstm_50_30_final_pretrained_47"
"noGesture","noGesture","6","seu0f8lm","7507","cnn_lstm_50_30_final_pretrained_47"
"noGesture","open","6","seu0f8lm","39","cnn_lstm_50_30_final_pretrained_47"
"noGesture","pinch","6","seu0f8lm","60","cnn_lstm_50_30_final_pretrained_47"
"noGesture","waveIn","6","seu0f8lm","42","cnn_lstm_50_30_final_pretrained_47"
"noGesture","waveOut","6","seu0f8lm","1","cnn_lstm_50_30_final_pretrained_47"
