"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"fist","fist","10","k1i59xox","1892","lstm_1_1_final_51"
"fist","noGesture","10","k1i59xox","643","lstm_1_1_final_51"
"fist","open","10","k1i59xox","265","lstm_1_1_final_51"
"fist","pinch","10","k1i59xox","187","lstm_1_1_final_51"
"fist","waveIn","10","k1i59xox","591","lstm_1_1_final_51"
"fist","waveOut","10","k1i59xox","4072","lstm_1_1_final_51"
"noGesture","fist","10","k1i59xox","88","lstm_1_1_final_51"
"noGesture","noGesture","10","k1i59xox","7041","lstm_1_1_final_51"
"noGesture","open","10","k1i59xox","2","lstm_1_1_final_51"
"noGesture","pinch","10","k1i59xox","103","lstm_1_1_final_51"
"noGesture","waveIn","10","k1i59xox","136","lstm_1_1_final_51"
"noGesture","waveOut","10","k1i59xox","280","lstm_1_1_final_51"
"open","fist","10","k1i59xox","1176","lstm_1_1_final_51"
"open","noGesture","10","k1i59xox","1323","lstm_1_1_final_51"
"open","open","10","k1i59xox","74","lstm_1_1_final_51"
"open","pinch","10","k1i59xox","103","lstm_1_1_final_51"
"open","waveIn","10","k1i59xox","413","lstm_1_1_final_51"
"open","waveOut","10","k1i59xox","4561","lstm_1_1_final_51"
"pinch","fist","10","k1i59xox","1279","lstm_1_1_final_51"
"pinch","noGesture","10","k1i59xox","612","lstm_1_1_final_51"
"pinch","open","10","k1i59xox","188","lstm_1_1_final_51"
"pinch","pinch","10","k1i59xox","177","lstm_1_1_final_51"
"pinch","waveIn","10","k1i59xox","311","lstm_1_1_final_51"
"pinch","waveOut","10","k1i59xox","5083","lstm_1_1_final_51"
"waveIn","fist","10","k1i59xox","1249","lstm_1_1_final_51"
"waveIn","noGesture","10","k1i59xox","849","lstm_1_1_final_51"
"waveIn","open","10","k1i59xox","92","lstm_1_1_final_51"
"waveIn","pinch","10","k1i59xox","154","lstm_1_1_final_51"
"waveIn","waveIn","10","k1i59xox","1717","lstm_1_1_final_51"
"waveIn","waveOut","10","k1i59xox","3589","lstm_1_1_final_51"
"waveOut","fist","10","k1i59xox","1355","lstm_1_1_final_51"
"waveOut","noGesture","10","k1i59xox","1049","lstm_1_1_final_51"
"waveOut","open","10","k1i59xox","34","lstm_1_1_final_51"
"waveOut","pinch","10","k1i59xox","45","lstm_1_1_final_51"
"waveOut","waveIn","10","k1i59xox","350","lstm_1_1_final_51"
"waveOut","waveOut","10","k1i59xox","4817","lstm_1_1_final_51"
"fist","fist","9","6aeezuf1","4074","lstm_1_1_final_50"
"fist","noGesture","9","6aeezuf1","2429","lstm_1_1_final_50"
